1.500000e+000,1.651340e-177
3.500000e+000,1.286301e-233
4.000000e+000,6.054256e-159
4.500000e+000,1.402148e-111
5.000000e+000,2.079227e-080
5.500000e+000,6.261308e-059
6.000000e+000,1.060500e-043
6.500000e+000,1.372938e-032
7.000000e+000,2.581443e-024
7.500000e+000,8.397593e-018
8.000000e+000,3.958327e-013
8.500000e+000,3.216179e-008
9.000000e+000,3.688319e-006
9.500000e+000,6.789868e-003
1.000000e+001,3.589628e-001
1.050000e+001,2.219227e+000
1.100000e+001,5.491074e+001
1.150000e+001,2.023278e+003
1.200000e+001,5.832764e+003
1.250000e+001,3.374339e+004
1.300000e+001,1.741291e+005
1.350000e+001,7.119535e+005
1.400000e+001,2.400590e+006
1.450000e+001,6.879944e+006
1.500000e+001,1.736922e+007
1.550000e+001,3.908376e+007
1.600000e+001,7.963089e+007
1.650000e+001,1.490545e+008
1.700000e+001,2.594989e+008
1.750000e+001,4.238963e+008
1.800000e+001,6.563012e+008
1.850000e+001,9.723235e+008
1.900000e+001,1.382052e+009
1.950000e+001,1.893327e+009
2.000000e+001,2.511843e+009
2.050000e+001,3.239268e+009
2.100000e+001,4.073386e+009
2.150000e+001,5.009157e+009
2.200000e+001,6.038096e+009
2.250000e+001,7.147915e+009
2.300000e+001,8.331538e+009
2.350000e+001,9.584687e+009
2.400000e+001,1.088620e+010
2.450000e+001,1.222086e+010
2.500000e+001,1.357610e+010
2.550000e+001,1.494076e+010
2.600000e+001,1.630174e+010
2.650000e+001,1.764892e+010
2.700000e+001,1.897291e+010
2.750000e+001,2.026548e+010
2.800000e+001,2.151951e+010
2.850000e+001,2.272958e+010
2.900000e+001,2.389045e+010
2.950000e+001,2.499840e+010
3.000000e+001,2.605454e+010
3.050000e+001,2.705759e+010
3.100000e+001,2.800609e+010
3.150000e+001,2.889936e+010
3.200000e+001,2.973379e+010
3.250000e+001,3.050920e+010
3.300000e+001,3.122559e+010
3.350000e+001,3.188377e+010
3.400000e+001,3.248582e+010
3.450000e+001,3.303436e+010
3.500000e+001,3.353119e+010
3.550000e+001,3.397909e+010
3.600000e+001,3.437930e+010
3.650000e+001,3.473420e+010
3.700000e+001,3.504590e+010
3.750000e+001,3.531594e+010
3.800000e+001,3.554775e+010
3.850000e+001,3.574366e+010
3.900000e+001,3.590601e+010
3.950000e+001,3.603621e+010
4.000000e+001,3.613551e+010
4.050000e+001,3.620568e+010
4.100000e+001,3.624832e+010
4.150000e+001,3.626444e+010
4.200000e+001,3.625538e+010
4.250000e+001,3.622273e+010
4.300000e+001,3.616800e+010
4.350000e+001,3.609267e+010
4.400000e+001,3.599835e+010
4.450000e+001,3.588633e+010
4.500000e+001,3.575770e+010
4.550000e+001,3.561382e+010
4.600000e+001,3.545590e+010
4.650000e+001,3.528499e+010
4.700000e+001,3.510198e+010
4.750000e+001,3.490802e+010
4.800000e+001,3.470413e+010
4.850000e+001,3.449105e+010
4.900000e+001,3.426949e+010
4.950000e+001,3.404031e+010
5.000000e+001,3.380419e+010
5.050000e+001,3.356186e+010
5.100000e+001,3.331391e+010
5.150000e+001,3.306095e+010
5.200000e+001,3.280348e+010
5.250000e+001,3.254195e+010
5.300000e+001,3.227673e+010
5.350000e+001,3.200829e+010
5.400000e+001,3.173697e+010
5.450000e+001,3.146313e+010
5.500000e+001,3.118709e+010
5.550000e+001,3.090921e+010
5.600000e+001,3.062984e+010
5.650000e+001,3.034941e+010
5.700000e+001,3.006814e+010
5.750000e+001,2.978618e+010
5.800000e+001,1.718485e+011
5.850000e+001,2.922107e+010
5.900000e+001,2.893835e+010
5.950000e+001,2.829107e+011
6.000000e+001,2.837359e+010
6.050000e+001,2.809194e+010
6.100000e+001,2.781107e+010
6.150000e+001,2.753113e+010
6.200000e+001,2.725224e+010
6.250000e+001,2.697452e+010
6.300000e+001,2.669811e+010
6.350000e+001,2.642309e+010
6.400000e+001,2.614957e+010
6.450000e+001,2.587760e+010
6.500000e+001,2.560720e+010
6.550000e+001,2.533836e+010
6.600000e+001,2.507116e+010
6.650000e+001,2.480557e+010
6.700000e+001,5.528195e+010
6.750000e+001,8.407882e+010
6.800000e+001,2.554115e+010
6.850000e+001,2.375974e+010
6.900000e+001,3.067873e+010
6.950000e+001,4.263890e+010
7.000000e+001,2.151293e+010
7.050000e+001,2.130725e+010
7.100000e+001,2.110026e+010
7.150000e+001,2.089525e+010
7.200000e+001,2.068797e+010
7.250000e+001,2.048253e+010
7.300000e+001,2.027985e+010
7.350000e+001,2.007880e+010
7.400000e+001,1.987815e+010
7.450000e+001,1.967696e+010
7.500000e+001,1.947571e+010
7.550000e+001,1.927529e+010
7.600000e+001,1.907599e+010
7.650000e+001,1.887795e+010
7.700000e+001,1.868128e+010
7.750000e+001,1.848607e+010
7.800000e+001,1.829208e+010
7.850000e+001,1.809910e+010
7.900000e+001,1.790716e+010
7.950000e+001,1.771632e+010
8.000000e+001,1.752660e+010
8.050000e+001,1.733802e+010
8.100000e+001,1.715057e+010
8.150000e+001,1.696428e+010
8.200000e+001,1.677914e+010
8.250000e+001,1.659519e+010
8.300000e+001,1.641240e+010
8.350000e+001,1.623081e+010
8.400000e+001,1.605042e+010
8.450000e+001,1.587126e+010
8.500000e+001,1.569331e+010
8.550000e+001,1.551660e+010
8.600000e+001,1.534110e+010
8.650000e+001,1.516681e+010
8.700000e+001,1.499372e+010
8.750000e+001,1.482187e+010
8.800000e+001,1.465126e+010
8.850000e+001,1.448191e+010
8.900000e+001,1.431380e+010
8.950000e+001,1.414694e+010
9.000000e+001,1.398133e+010
9.050000e+001,1.381694e+010
9.100000e+001,1.365378e+010
9.150000e+001,1.349187e+010
9.200000e+001,1.333118e+010
9.250000e+001,1.317170e+010
9.300000e+001,1.301343e+010
9.350000e+001,1.285638e+010
9.400000e+001,1.270054e+010
9.450000e+001,1.254589e+010
9.500000e+001,1.239244e+010
9.550000e+001,1.224020e+010
9.600000e+001,1.208915e+010
9.650000e+001,1.193926e+010
9.700000e+001,1.179053e+010
9.750000e+001,1.164297e+010
9.800000e+001,1.149661e+010
9.850000e+001,1.135141e+010
9.900000e+001,1.120735e+010
9.950000e+001,1.106437e+010
