# step	rosi_total_mean	rosi_total_stddev	rosi_total_snr	mcray_total_mean	mcray_total_stddev	mcray_total_snr	delta_total	reldev_total	rosi_primary_mean	rosi_primary_stddev	rosi_primary_snr	mcray_primary_mean	mcray_primary_stddev	mcray_primary_snr	delta_primary	reldev_primary
1	3236.9568347749255	74.59914446193018	43.39133991579254	3173.9192626953127	73.37928693545399	43.2536127734133	63.0375720796128	0.01947433200294621	2542.9832164946056	75.94955574411908	33.48252918110734	2476.4807239350816	56.49394975529697	43.836211393643666	66.50249255952394	0.026151369040962373
2	4330.415380859375	89.10222664555569	48.60052934575424	4261.092795526413	79.24003192087227	53.774496201382995	69.32258533296135	0.016008299259089604	3481.267874000186	88.44081785491666	39.36268296061051	3407.210499790737	62.981516254081036	54.09857847888758	74.05737420944934	0.021273104193603166
3	5843.824144345238	103.03618892611267	56.71622956217692	5759.604828171503	98.31508337863208	58.58312509373615	84.21931617373502	0.014411678738695387	4851.106186058408	104.4267443948083	46.45463395581627	4760.295229957217	81.04581057363322	58.73585810622878	90.81095610119064	0.018719638906724453
4	7962.06260811942	124.5905266642865	63.90584277385289	7845.625091843378	110.78099524921261	70.82103815906223	116.4375162760416	0.014624039273102789	6847.530526878721	125.56811772415142	54.53239764190306	6721.789897228423	95.10859454125278	70.67489462598343	125.7406296502977	0.018362916259624693
5	11009.223425874256	138.97229324103648	79.21883685677997	10887.074995349702	128.44538411751196	84.76034440746697	122.14843052455399	0.011095099608704147	9801.243796502977	141.61228787223888	69.2118173060346	9665.801813616072	115.01043030581603	84.04282801059371	135.44198288690495	0.013818856636871926
6	15605.588311476935	188.8729081655451	82.62481084793167	15469.850083705358	146.68226211993598	105.46503619542153	135.73822777157693	0.00869805258618478	14357.400690569197	190.7780219704158	75.25710006992114	14202.211216517857	134.85113805817144	105.31769639490454	155.18947405133986	0.010809022983754826
7	22817.614499627976	214.86896460716133	106.19316075425205	22752.446168154762	184.6252963582733	123.23580038567773	65.1683314732145	0.0028560536630276145	21606.778283110118	214.17246059100694	100.88495142412994	21512.407626488097	174.2370671256593	123.46630932999696	94.37065662202076	0.004367641273747401
8	35151.41000744048	288.00606584704224	122.0509363372545	35167.823921130956	226.55509487458608	155.22857228436544	-16.413913690477784	-0.00046694894136546617	34075.78380766369	288.9416689508594	117.93308985648238	34046.20322730655	220.35288922803625	154.5076324915949	29.580580357142026	0.0008680821701448086
9	59715.66684337798	404.59749847523716	147.59277323370006	59832.40877976191	295.8635873659064	202.22971441823543	-116.74193638392899	-0.0019549632877770467	58847.878878348216	406.61990884953553	144.7245390538025	58885.23449590774	290.55676031326095	202.66344666157894	-37.355617559522216	-0.0006347827359545901
10	60641.64006696428	433.57930155342353	139.8628574973437	60749.54747953869	292.37337503972464	207.78071009812257	-107.90741257440823	-0.0017794276747009172	59990.32847842262	434.78266720499204	137.97773693250352	60017.30296688988	290.33540836686865	206.71713210760655	-26.974488467261835	-0.0004496472873450601
