0	0
1	0
2	0
3	0
4	1.118533e-158
5	4.081773e-80
6	2.123678e-43
7	6.448379e-24
8	4.45948e-12
9	6.797768e-06
10	1.000253
11	174.4719
12	13568.8
13	356705.9
14	4873348
15	34937200
16	158693400
17	512398900
18	1284435000
19	2681998000
20	4834675000
21	7777901000
22	11442710000
23	15678200000
24	20352310000
25	25227790000
26	30121710000
27	34875570000
28	39369370000
29	43518140000
30	47273980000
31	50632190000
32	53575240000
33	56088850000
34	58184800000
35	59893470000
36	61245190000
37	62268680000
38	62995300000
39	63464450000
40	63705600000
41	63743190000
42	63598670000
43	63293080000
44	62847450000
45	62281970000
46	61614020000
47	60860100000
48	60034090000
49	59148710000
50	58214610000
51	57242020000
52	56238970000
53	55212800000
54	54169610000
55	53114460000
56	52051700000
57	50985220000
58	145493600000
59	217950800000
60	47783150000
61	46722250000
62	45668080000
63	44622400000
64	43586540000
65	42561610000
66	41548680000
67	100916900000
68	40581390000
69	52955050000
70	37988630000
71	34949660000
72	34133840000
73	33327410000
74	32533280000
75	31742710000
76	30960050000
77	30188050000
78	29427330000
79	28676470000
80	27935430000
81	27204370000
82	26483340000
83	25772540000
84	25071860000
85	24381330000
86	23700790000
87	23029650000
88	22367510000
89	21714350000
90	21070030000
91	20434490000
92	19807540000
93	19188970000
94	18578630000
95	17976450000
96	17382200000
97	16795670000
98	16216740000
99	15645390000
100	15081200000
101	14523930000
102	13973350000
103	13429310000
104	12891440000
105	12359130000
106	11831980000
107	11309680000
108	10791970000
109	10278510000
110	9768960000
111	9263074000
112	8760370000
113	8260556000
114	7763263000
115	7268044000
116	6774382000
117	6281752000
118	5789579000
119	5297228000
120	4804067000
121	4309567000
122	3813206000
123	3314522000
124	2813514000
125	2310946000
126	1809087000
127	1312886000
128	832557300
129	386916300
130 0
